USB2+H08074_1:101 100 ms high power,c,b,a,USB2+H08074_1:101 75 ms,a,b,c,USB2+H08074_1:101 100 ms high power proof that you see PL,c 100 ms,"b 10,000 us",a 8000 us
1030.568,275.6,295.49,294.76,1030.568,312.75,357.37,356.2,1030.568,255.56,367.61,279.4
1030.927,341.13,356.35,252.63,1030.927,324.46,305.88,377.27,1030.927,316.41,288.03,298.13
1031.285,284.96,321.24,231.57,1031.285,291.69,338.65,267.26,1031.285,281.3,313.78,342.6
1031.643,282.62,300.17,261.99,1031.643,361.91,270.77,264.92,1031.643,281.3,271.65,333.23
1032.001,266.24,314.22,236.25,1032.001,277.65,291.84,363.22,1032.001,264.92,288.03,295.79
1032.359,224.11,309.54,304.12,1032.359,289.35,282.47,349.18,1032.359,283.64,236.54,274.72
1032.717,310.71,318.9,304.12,1032.717,312.75,317.58,314.07,1032.717,346.84,288.03,284.08
1033.075,261.55,248.68,313.49,1033.075,352.54,345.67,346.84,1033.075,309.39,285.69,234.93
1033.433,306.03,311.88,341.57,1033.433,294.03,277.79,330.45,1033.433,257.9,288.03,300.47
1033.791,322.41,283.79,341.57,1033.791,256.58,263.75,337.48,1033.791,201.72,278.67,274.72
1034.148,275.6,293.15,336.89,1034.148,329.14,317.58,349.18,1034.148,318.75,391.02,284.08
1034.506,336.45,314.22,254.97,1034.506,256.58,333.97,255.56,1034.506,285.98,271.65,270.04
1034.864,334.11,258.04,276.04,1034.864,279.99,294.18,267.26,1034.864,241.51,309.1,272.38
1035.221,280.28,321.24,336.89,1035.221,324.46,305.88,342.16,1035.221,304.71,250.58,270.04
1035.579,268.58,321.24,285.4,1035.579,336.16,291.84,307.05,1035.579,288.32,224.84,284.08
1035.936,240.49,318.9,257.31,1035.936,294.03,329.28,311.73,1035.936,365.56,231.86,300.47
1036.293,315.39,328.26,294.76,1036.293,329.14,324.6,271.94,1036.293,271.94,217.82,202.16
1036.651,315.39,328.26,294.76,1036.651,329.14,324.6,271.94,1036.651,271.94,217.82,202.16
1037.008,315.39,328.26,294.76,1037.008,329.14,324.6,271.94,1037.008,271.94,217.82,202.16
